CODES,DESCRIPTION,UNIT_1_TAX,UNIT_2_TAX,UNIT_3_TAX,UNIT,WEIGHT,STD,IM_STD,EX_STD
2022010000,"Special quality beef quarter-carcasses and cuts of steaks (rib, loins, sirloins, rump), of bovine animals, with bone in, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2022020008,"Prime or choice grade shin/shank, short plate, brisket, ribs, rib finger, of bovine animals, with bone in, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2022090101,"Other cuts of steaks (rib, loin, sirloin, rump), of bovine animals, with bone in, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2022090209,"Other shin/shank, short plate, brisket, ribs, rib finger, of bovine animals, with bone in, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2022090904,"Other cuts of bovine animals, with bone in, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023010106,"Ground meat from special quality beef quarter-carcasses and cuts of steaks (rib, loins, sirloins, rump), of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023010909,"Other special quality beef quarter-carcasses and cuts of steaks (rib, loins, sirloins, rump), of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023020104,"Ground meat from prime or choice grade shin/shank, short plate, brisket, ribs, rib finger, of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023020907,"Other prime or choice grade shin/shank, short plate, brisket, ribs, rib finger, of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023090109,"Other cuts of steaks (rib, loin, fillet, sirloin, rump), of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,SZ,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023090207,"Other shin/shank, intercostals, short plate, brisket, ribs, rib finger, thin flank, of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,SZ,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023090305,"Ground meat from other meat of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,SZ,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2023090902,"Other meat of bovine animals, boneless, frozen",NT DOLLAR10/KGM,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,SZ,BZ)",NT DOLLAR38/KGM or 30 PERCENT whichever is higher,,KGM,D* ,B01 F01 MW0 ,
2031100100,"Whole carcasses (including the head, skin, ears, tail and feet, no entrails) of swine, weighing not more than 8 kg, fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2031100903,"Other carcasses and half-carcasses of swine, fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2031200001,"Hams, shoulders and cuts thereof, of swine, with bone in, fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,SZ,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2031911001,"Belly(including spare ribs) of swine, boneless,  fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,NZ,SG) 12.5 PERCENT (GT,NI,SV,HN)",60 PERCENT,,KGM,G ,B01 F01 MW0 ,
2031919003,"Other meat of swine, boneless, fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2031991004,"Belly of swine (including spare ribs), with bone in,  fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,NZ,SG) 12.5 PERCENT (GT,NI,SV,HN)",60 PERCENT,,KGM,G ,B01 F01 MW0 ,
2031999006,"Other meat of swine, with bone in, fresh or chilled",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2032100108,"Whole carcasses (including the head, skin, ears, tail and feet, no entrails) of swine, weighing not more than 8 kg, frozen",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2032100901,"Other carcasses and half-carcasses of swine, frozen",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2032200009,"Hams, shoulders and cuts thereof, of swine, with bone in, frozen",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2032911009,"Belly(including spare ribs) of swine, boneless, frozen",12.5 PERCENT,"0 PERCENT (PA,NZ,SG) 12.5 PERCENT (GT,NI,SV,HN)",60 PERCENT,,KGM,G ,B01 F01 MW0 ,
2032919109,"Hams, shoulders, tenderloin, loins and cuts thereof, boneless, of swine, frozen",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2032919902,"Other meat of swine, boneless, frozen",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2032991002,"Belly(including spare ribs) of swine, with bone in, frozen",12.5 PERCENT,"0 PERCENT (PA,NZ,SG) 12.5 PERCENT (GT,NI,SV,HN)",60 PERCENT,,KGM,G ,B01 F01 MW0 ,
2032999004,"Other meat of swine, with bone in, frozen",12.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2041000002,"Carcasses and half-carcasses of lamb, fresh or chilled",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2042100009,"Carcasses and half-carcasses of sheep, fresh or chilled",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2042200008,"Other cuts of sheep, with bone in, fresh or chilled",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 ,
2042300007,"Meat of sheep, boneless, fresh or chilled",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2043000008,"Carcasses and half-carcasses of lamb, frozen",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2044100005,"Carcasses and half-carcasses of sheep, frozen",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2044200004,"Other cuts of sheep, with bone in, frozen",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 ,
2044300003,"Meat of sheep, boneless, frozen",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2045000101,"Meat of goats, fresh or chilled",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2045000209,"Meat of goats, frozen",NT DOLLAR11.3/KGM or 15 PERCENT whichever is higher,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",NT DOLLAR14.25/KGM or 19 PERCENT whichever is higher,,KGM,,B01 F01 MW0 ,
2050000003,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",20 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",40 PERCENT,,KGM,,B01 F01 ,
2061010008,"Bone with meat of bovine animals, fresh or chilled",35 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090118,"Edible tongues of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090127,"Edible lips of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090136,"Edible ears of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090207,"Edible livers of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2061090305,"Edible eyes of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2061090403,"Edible brains, spinal cords and skull of bovine animals, fresh or chilled ",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2061090500,"Edible hearts and lungs of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2061090608,"Edible kidneys and spleens of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2061090706,"Edible penis, testes and tails of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090813,"Edible skirts of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090822,"Edible back strap of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090831,"Edible tunic tissue of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2061090911,"Edible pancreas and uteri of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2061090993,"Other edible offal of bovine animals, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062100007,"Tongues of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062200006,"Livers of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,SZ,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2062910007,"Bone with meat of bovine animals, frozen",30 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990108,"Edible eyes of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2062990206,"Edible brains, spinal cords and skull of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2062990304,"Edible hearts and lungs of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2062990402,"Edible kidneys and spleens of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2062990509,"Edible penis,testes and tails of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990616,"Edible skirts of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990625,"Edible back strap of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990634,"Edible tunic tissue of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990714,"Edible lips of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990723,"Edible ears of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2062990910,"Edible pancreas and uteri of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2062990992,"Other edible offal of bovine animals, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY,BZ)",50 PERCENT,,KGM,,113 B01 F01 MW0 ,
2063010004,"Bone with meat of swine, fresh or chilled",35 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063020100,"Skirts of swine, fresh or chilled",15 PERCENT,"0 PERCENT (NZ,SG) 15 PERCENT (PA,GT,NI,SV,HN)",310 PERCENT,,KGM,G ,B01 F01 MW0 ,
2063020208,"Feet (including hocks of the front and hind legs, shank muscle) of swine, fresh or chilled",15 PERCENT,"0 PERCENT (NZ,SG) 15 PERCENT (PA,GT,NI,SV,HN)",310 PERCENT,,KGM,G ,B01 F01 MW0 ,
2063090203,"kidneys of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090212,"Tongues of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090221,"Lips of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090230,"Ears of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090249,"Livers of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090258,"Eyes of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090267,"Brains, spinal cords and skull of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090276,"Hearts and lungs of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090285,"Spleens of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090294,"Penis, testes and tails of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090301,"Pancreas and uteri of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2063090908,"Other edible offal of swine, fresh or chilled",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064100003,"Livers of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064910003,"Tendons of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,PY)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2064920001,"Bone with meat of swine, frozen",35 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064930107,"Skirts of swine, frozen",15 PERCENT,"0 PERCENT (NZ,SG) 15 PERCENT (PA,GT,NI,SV,HN)",310 PERCENT,,KGM,G ,B01 F01 MW0 ,
2064930205,"Feet (including hocks of the front and hind legs, shank muscle) of swine, frozen",15 PERCENT,"0 PERCENT (NZ,SG) 15 PERCENT (PA,GT,NI,SV,HN)",310 PERCENT,,KGM,G ,B01 F01 MW0 ,
2064990202,"kidneys of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990211,"Tongues of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990220,"Lips of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990239,"ears of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990248,"Eyes of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990257,"Brains, spinal cords and skull of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990266,"hearts and lungs of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990275,"Spleens of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990284,"Penis,testes and tails of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990293,"Pancreas and uteri of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2064990907,"Other edible offal of swine, frozen",15 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2068011002,"Bone with meat of sheep, lambs and goats, fresh or chilled",35 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2068019004,"Other edible offal of sheep, lambs and goats, fresh or chilled",42.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2068020001,"Edible offal of horses, asses, mules or hinnies, fresh or chilled",45 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",50 PERCENT,,KGM,,B01 F01 ,
2069010001,"Bone with meat of sheep, lambs and goats, frozen",35 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2069090004,"Other edible offal of sheep, lambs and goats, frozen",42.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2071100008,"Meat of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",20 PERCENT,"0 PERCENT (NZ,SG) 20 PERCENT (PA,GT,NI,SV,HN)",95 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071200007,"Meat of fowls of the species Gallus domesticus, not cut in pieces, frozen",20 PERCENT,"0 PERCENT (NZ,SG) 20 PERCENT (PA,GT,NI,SV,HN)",95 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071311003,"Drum sticks (including legs and leg quarters ) and wings  of fowls of the species Gallus domesticus, fresh or chilled",20 PERCENT,"0 PERCENT (NZ,SG) 20 PERCENT (PA,GT,NI,SV,HN)",95 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071319005,"Other meat of fowls of the species Gallus domesticus, cut in pieces, fresh or chilled",20 PERCENT,"0 PERCENT (NZ,SG) 20 PERCENT (PA,GT,NI,SV,HN)",95 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071320002,"Livers of fowls of the species Gallus domesticus, fresh or chilled",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",45 PERCENT,,KGM,,B01 F01 MW0 ,
2071391006,"Heart and feet of fowls of the  species Gallus domesticus, fresh or chilled",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2071392005,"Neck of fowls of the species Gallus domesticus, fresh or chilled",34 PERCENT,"0 PERCENT (NZ,SG) 34 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2071399008,"Other offal of fowls of the species Gallus domesticus, fresh or chilled",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071411002,"Drum sticks (including legs and leg quarters) and wings  of fowls of the species Gallus domesticus, frozen",20 PERCENT,"0 PERCENT (NZ,SG) 20 PERCENT (PA,GT,NI,SV,HN)",213 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071419004,"Other meat of fowls of the species Gallus domesticus, cut in pieces, frozen",20 PERCENT,"0 PERCENT (NZ,SG) 20 PERCENT (PA,GT,NI,SV,HN)",40 PERCENT,,KGM,G ,B01 F01 MW0 ,
2071421000,"Livers of fowls of the species Gallus domesticus, frozen",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",45 PERCENT,,KGM,,B01 F01 MW0 ,
2071422009,"Heart and feet of fowls of the species Gallus domesticus, frozen",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2071423008,"Neck of fowls of the species  Gallus domesticus, frozen",34 PERCENT,"0 PERCENT (NZ,SG) 34 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,,B01 F01 MW0 ,
2071429002,"Other offal of fowls of the species Gallus domesticus, frozen",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,G ,B01 F01 MW0 ,
2072400003,"Meat of turkeys, not cut in pieces, fresh or chilled",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2072500002,"Meat of turkeys, not cut in pieces, frozen",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2072610009,"Meat of turkeys, cut in pieces, fresh or chilled",10 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2072620007,"Livers of turkeys, fresh or chilled",30 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",45 PERCENT,,KGM,,B01 F01 MW0 ,
2072690002,"Other offal of turkeys, fresh or chilled",25 PERCENT,"0 PERCENT (NZ,SG) 25 PERCENT (PA,GT,NI,SV,HN)",50 PERCENT,,KGM,G ,B01 F01 MW0 ,
2072710008,"Meat of turkeys, cut in pieces, frozen",8.5 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",15 PERCENT,,KGM,,B01 F01 MW0 ,
2072721005,"Liver of turkeys, frozen",25 PERCENT,"0 PERCENT (PA,GT,NI,SV,HN,NZ,SG,BZ)",45 PERCENT,,KGM,,B01 F01 MW0 ,
